zeitinmin	rate
2.00168333333333	0.483333333333333
4.005	0.466666666666667
6.00833333333333	0.533333333333333
8.01166666666667	0.483333333333333
10.015	0.633333333333333
12.0183333333333	0.525
14.0216666666667	0.441666666666667
16.025	0.466666666666667
18.0283333333333	0.5
20.0316666666667	0.508333333333333
22.035	0.5
24.0383333333333	0.591666666666667
26.0416833333333	0.45
